808.3400750237261,-808.3403191643511,808.272971275717,-808.2727271350918
695.3319029060667,-695.3316587654418,695.3030442364684,-695.3032883770935
174.91296357537954,-174.913085645692,174.93747369603136,-174.93747369603133
347.40751920312016,-347.40751920312016,347.424146470908,-347.42414647090794
657.4708940626413,-657.4711382032663,659.1513753421248,-659.1511312014999
298.21468174552535,-298.2149258861503,298.170512299738,-298.1705122997379
796.3273538648389,-796.327353864839,796.5566509713317,-796.5564068307065
1768.5153307516202,-1768.5153307516202,1768.7457077043273,-1768.745463563702
440.9701796151013,-440.97017961510124,441.10263531521196,-441.10263531521196
1268.3521904181678,-1268.352068347855,1268.3276193346267,-1268.3276193346267
552.4218217411948,-552.4218217411948,552.8791486335751,-552.8789044929501
97.22492372562311,-97.22516786624811,94.98794224170489,-94.98769810107987
600.8914135532891,-600.891413553289,600.9212414988524,-600.9212414988525
802.2903483401833,-802.2905924808083,802.365584718737,-802.3655847187368
580.0498037250991,-580.0495595844741,580.280642075844,-580.280642075844
382.47474548187165,-382.47450134124676,382.56960075991515,-382.5698449005401
565.2628326050462,-565.2629546753587,565.2422955921113,-565.2422955921113
770.5543010809829,-770.5543010809829,770.9829252698846,-770.9826811292596
935.7744708845562,-935.7745319197126,935.9113764440376,-935.9113154088811
992.7396387092097,-992.7395166388972,992.9100906238082,-992.9102126941207
1586.7768746851234,-1586.7768746851236,1586.8397951999696,-1586.840039340595
241.61079469677406,-241.610550556149,241.78403915923127,-241.7837950186063
299.9794442541627,-299.9794442541626,300.4959282849443,-300.49592828494434
340.34940104928035,-340.3492789789678,341.5134823406478,-341.5136044109603
98.43980573966664,-98.43980573966665,98.43515201958871,-98.43490787896373
247.92088366168795,-247.92112780231292,247.8115250393188,-247.81176917994378
525.9200954209073,-525.9203395615322,525.9330287935591,-525.9330287935591
447.72293142011017,-447.7229314201102,447.7891458090518,-447.78914580905183
506.10072565166763,-506.10072565166763,506.71630776179404,-506.71642983210654
403.1937902263569,-403.1936681560443,404.0578695908216,-404.05774752050905
964.3784705471917,-964.3782264065666,964.3972866478002,-964.3974087181126
74.54760971256358,-74.5476097125636,74.52725849081749,-74.52725849081747
1174.9182579730677,-1174.9185021136927,1175.0923041000237,-1175.0923041000237
450.3979425157106,-450.39782044539817,450.4377434708198,-450.4377434708198
155.3232481478611,-155.32324814786114,154.98407952573646,-154.98407952573643
66.78383405304334,-66.78383405304335,66.8457849412634,-66.8457849412634
585.6515110956375,-585.6513890253251,585.7081828959658,-585.7082439311221
372.30185714721347,-372.30191818236966,372.2897181719852,-372.2897792071415
952.991104310491,-952.9909822401785,953.0320832290097,-953.0319611586972
285.26268326003844,-285.26256118972594,285.3103378410856,-285.3102157707731
741.7829609105979,-741.7828998754417,742.6314217028257,-742.6315437731382
554.7540010542389,-554.7540010542389,556.0004506178907,-556.0004201003126
741.2974187486939,-741.2974797838501,741.4220410139492,-741.4219189436367
528.0305907552411,-528.0305907552411,528.0122792206341,-528.0124012909466
647.0192011136662,-647.0192011136662,647.0520303626918,-647.0521524330044
629.2095527429892,-629.2094306726766,629.3403253327033,-629.3402032623908
263.7060929832186,-263.7062150535311,263.0717144314116,-263.0717144314116
290.2506159643025,-290.25061596430254,288.6798473728757,-288.6798473728757
549.4393164269331,-549.4394384972458,549.501742290556,-549.5016202202436
304.835689268,-304.8358113383124,304.88130687855863,-304.88142894887113
160.39013907866052,-160.39013907866052,160.38266415825908,-160.3826641582591
680.7403699428064,-680.7403699428064,680.8543478898753,-680.8543478898754
169.03188498800046,-169.03200705831296,169.10000360381417,-169.09988153350164
293.3542900793543,-293.3544121496669,294.01671107225206,-294.01665003709587
57.25819050817158,-57.25822102574971,56.34348743151453,-56.34348743151453
475.92338273543646,-475.923260665124,475.92896480010995,-475.92902583526615
53.80122108925684,-53.80109901894432,53.913396080071664,-53.91327400975918
139.04168179331413,-139.0417428284704,139.0337153488412,-139.03365431368496
467.61396765047016,-467.6138455801576,467.65181840190814,-467.65175736675195
284.3071922949821,-284.3072533301384,284.6762556321493,-284.6763166673056
330.13697807433937,-330.13710014465187,330.86915863552815,-330.8691586355282
220.95019399487484,-220.9502550300311,220.99761834585036,-220.99767938100663
206.52474872308557,-206.5247487230855,206.5698660112389,-206.56986601123882
135.10526092076236,-135.10526092076236,135.10134919599514,-135.10134919599514
231.88619399946776,-231.88625503462399,231.93749858009528,-231.93755961525153
232.555478097972,-232.5554170628157,232.7073010007586,-232.70736203591483
266.844809180807,-266.8449312511195,266.66333990719045,-266.66346197750295
51.738495102928255,-51.738510361717324,50.81364145182698,-50.813656710616044
152.01749414516905,-152.0175551803253,152.05476942227983,-152.0547694222798
135.86968293149144,-135.8696829314914,135.86836118469972,-135.86842221985597
121.24366076718132,-121.24372180233757,121.25468842725772,-121.25465790967961
116.30971086723645,-116.30974138481457,116.3608734734454,-116.36084295586728
91.81881203864839,-91.81884255622653,92.05231594085933,-92.05234645843743
370.29330450185694,-370.293304501857,370.7560505232775,-370.7561115584339
73.47907986903172,-73.47907986903172,73.51168881196081,-73.51168881196081
116.86995870813575,-116.86995870813575,116.87557600697431,-116.87557600697428
38.68073698118178,-38.680736981181795,38.66269948922883,-38.66269948922881
35.44496713841626,-35.44496713841626,35.43469056556538,-35.434690565565376
57.92174060236043,-57.92177111993855,58.00874512499098,-58.00874512499098
85.72678845521824,-85.72678845521823,85.47840406012365,-85.47840406012367
